# Type 1, Type 2, Tera Type, Score
WTR,DRG,GRS,27.2228225862
GHT,DRG,---,27.2076292657
FLY,BUG,---,27.1863028447
RCK,DRG,GRS,27.1841242032
ELC,DRG,GRS,27.1705450204
PSN,DRG,---,27.1036097715
NRM,DRG,GRS,27.0959093846
DRG,---,GRS,27.0959093846
GRS,PSY,RCK,27.0850053647
WTR,PSY,RCK,27.0797607757
PSN,BUG,GHT,27.0739958552
ELC,PSN,DRG,27.0623555703
DRG,FRY,GHT,27.0158186114
PSN,DRK,GHT,27.0017938412
DRK,FRY,GHT,26.9939355793
NRM,PSN,GHT,26.9851786528
NRM,FRY,GHT,26.9773203909
PSN,---,GHT,26.9730901113
WTR,RCK,---,26.9712642563
FRY,---,GHT,26.9652318494
NRM,BUG,PSN,26.9535672274
FIR,BUG,RCK,26.8765857649
ELC,DRG,---,26.8436766936
ELC,BUG,RCK,26.8104279443
FLY,BUG,RCK,26.8089638218
PSN,FLY,NRM,26.7968604366
FIR,STL,DRG,26.7892608482
NRM,BUG,RCK,26.7745517768
BUG,---,RCK,26.7745517768
WTR,ICE,---,26.6903646581
ICE,FRY,RCK,26.6310697013
FIR,FRY,RCK,26.5894720670
ELC,STL,DRG,26.5491475564
ELC,FRY,RCK,26.5233142464
FLY,FRY,RCK,26.5218501239
DRG,FRY,RCK,26.5017942889
NRM,FRY,RCK,26.4874380789
FRY,---,RCK,26.4874380789
PSY,FRY,NRM,26.4608194854
BUG,---,PSN,26.3247887756
NRM,DRG,PSN,26.2213167237
DRG,---,PSN,26.2213167237
FLY,STL,DRG,26.0680498919
PSN,DRG,NRM,26.0543959955
GHT,DRK,PSY,26.0526932638
NRM,GHT,PSY,26.0360780753
GHT,---,PSY,26.0360780753
NRM,DRK,PSY,26.0019201999
DRK,---,PSY,26.0019201999
WTR,STL,DRG,25.9466089100
NRM,WTR,DRG,25.8848994055
WTR,---,DRG,25.8848994055
ICE,PSN,DRG,25.8787454673
NRM,ICE,DRG,25.8145616594
ICE,---,DRG,25.8145616594
FIR,PSN,RCK,25.7271535147
PSN,DRK,DRG,25.6720958607
PSN,GHT,DRG,25.6684968610
ELC,PSN,RCK,25.6609956942
PSN,FLY,RCK,25.6595315717
NRM,PSN,RCK,25.6251195267
PSN,---,RCK,25.6251195267
NRM,RCK,DRG,25.4674776703
RCK,---,DRG,25.4674776703
NRM,DRG,DRK,25.4643596670
GHT,DRG,DRK,25.4643596670
DRG,---,DRK,25.4643596670
FIR,PSY,RCK,25.4316739635
PSN,PSY,DRG,25.3869383692
ELC,PSY,RCK,25.3655161429
FLY,PSY,RCK,25.3640520204
PSY,FRY,---,25.3387012130
NRM,PSY,RCK,25.3296399755
PSY,---,RCK,25.3296399755
NRM,---,ELC,25.3245186399
WTR,ICE,RCK,25.2677138388
GRS,ICE,RCK,25.2586753390
DRG,FRY,PSY,25.1895251612
NRM,FRY,PSY,25.1653831506
FRY,---,PSY,25.1653831506
DRK,STL,DRG,25.1607971623
GHT,STL,DRG,25.1571981625
ELC,RCK,---,25.1458851232
WTR,DRG,RCK,25.1202199868
STL,---,NRM,25.1135139111
GRS,DRG,RCK,25.1111814870
NRM,DRG,PSY,25.0884178045
DRG,---,PSY,25.0884178045
ELC,---,---,24.9292023320
PSY,STL,DRG,24.8745950391
FLY,PSY,NRM,24.6620598911
FLY,PSY,---,24.5942742057
NRM,FLY,---,24.5067239333
BUG,STL,DRG,24.3164701320
FIR,PSN,DRG,24.1902166920
NRM,ELC,---,24.1785908416
NRM,ICE,---,24.1724235313
NRM,GRS,---,24.1650747467
PSN,FLY,DRK,24.1635308432
PSN,BUG,---,24.1620725378
PSY,RCK,---,24.1426058203
NRM,FLY,DRK,24.1341814026
FLY,GHT,DRK,24.1341814026
FLY,---,DRK,24.1341814026
ELC,ICE,---,24.1339691658
NRM,FIR,DRG,24.1260328841
FIR,---,DRG,24.1260328841
PSN,GHT,DRK,24.0910137441
NRM,PSN,DRK,24.0910137441
PSN,---,DRK,24.0910137441
GHT,DRK,NRM,24.0781053576
ELC,---,NRM,24.0220913762
DRK,---,NRM,24.0176679893
GHT,---,NRM,24.0110641323
WTR,RCK,GRS,23.9640877604
WTR,DRG,ICE,23.9210449024
ELC,RCK,GRS,23.9118101945
NRM,ELC,DRG,23.9032626850
ELC,---,DRG,23.9032626850
NRM,WTR,ICE,23.8791861501
WTR,---,ICE,23.8791861501
NRM,WTR,GRS,23.8758729417
NRM,DRG,BUG,23.8609476792
DRG,---,BUG,23.8609476792
NRM,RCK,GRS,23.8371745587
RCK,---,GRS,23.8371745587
NRM,ELC,GRS,23.8235953759
NRM,DRG,ICE,23.8154184161
DRG,---,ICE,23.8154184161
NRM,---,ICE,23.7735596638
WTR,ELC,GRS,23.7571408395
NRM,---,GRS,23.7489597401
ICE,---,---,23.7463899485
ICE,PSN,---,23.7300850484
WTR,---,GRS,23.6825052037
NRM,FLY,PSY,23.6491379586
FLY,---,PSY,23.6491379586
ELC,---,GRS,23.6302276379
FIR,ICE,RCK,23.6053439378
GRS,---,---,23.5555920021
ELC,ICE,RCK,23.5391861173
ICE,FLY,RCK,23.5377219948
NRM,ICE,RCK,23.5033099498
ICE,DRG,RCK,23.5033099498
ICE,---,RCK,23.5033099498
FIR,DRG,RCK,23.4578500858
PSN,FRY,DRG,23.4377556692
PSN,FLY,DRG,23.4341713684
NRM,FLY,DRG,23.4048219278
FLY,---,DRG,23.4048219278
ELC,DRG,RCK,23.3916922652
FLY,DRG,RCK,23.3902281427
NRM,DRG,RCK,23.3558160977
DRG,---,RCK,23.3558160977
GRS,DRG,---,23.3272460275
NRM,---,FLY,23.2450812425
FLY,---,---,23.2450812425
PSN,GHT,---,23.1801987881
PSY,DRG,---,23.0715544385
NRM,RCK,---,22.9520367854
STL,FRY,DRG,22.9419163992
PSY,BUG,---,22.7988378283
FIR,WTR,RCK,22.6707197296
FIR,GRS,RCK,22.6616812299
WTR,GRS,RCK,22.6341790284
WTR,ELC,RCK,22.6045619091
WTR,FLY,RCK,22.6030977865
ELC,GRS,RCK,22.5955234093
GRS,FLY,RCK,22.5940592868
GHT,DRK,DRG,22.5858788648
NRM,WTR,RCK,22.5686857416
WTR,---,RCK,22.5686857416
NRM,GRS,RCK,22.5596472418
GRS,---,RCK,22.5596472418
NRM,DRK,DRG,22.5224366393
DRK,---,DRG,22.5224366393
NRM,GHT,DRG,22.5188376396
GHT,---,DRG,22.5188376396
NRM,PSY,---,22.5112063351
BUG,DRG,GHT,22.5080761998
NRM,PSY,DRG,22.2411415913
PSY,---,DRG,22.2411415913
GRS,ICE,---,22.2177322333
BUG,---,NRM,22.1339119460
NRM,DRK,---,21.9627827689
NRM,---,PSN,21.8203393699
PSN,BUG,DRG,21.7679257113
NRM,BUG,DRG,21.6962174720
BUG,---,DRG,21.6962174720
FLY,DRG,NRM,21.5923614675
NRM,PSN,---,21.3467706862
NRM,GHT,DRK,21.3375899798
NRM,---,DRK,21.3375899798
BUG,DRG,---,21.2950752326
PSN,---,---,21.1915609181
GHT,---,DRK,21.1904407996
DRK,---,---,21.1904407996
ICE,RCK,---,20.9741528800
FIR,ELC,RCK,20.9421920081
FIR,FLY,RCK,20.9328872605
PSN,---,NRM,20.9191721587
NRM,FIR,RCK,20.9063158406
FIR,---,RCK,20.9063158406
ELC,FLY,RCK,20.8745700650
NRM,ELC,RCK,20.8401580200
ELC,---,RCK,20.8401580200
NRM,FLY,RCK,20.8386938975
FLY,---,RCK,20.8386938975
RCK,---,---,20.8042818526
NRM,---,RCK,20.8042818526
NRM,---,PSY,20.7525149543
PSY,---,---,20.6383747270
PSY,DRG,NRM,20.4325023920
NRM,FRY,DRG,20.3041027897
FRY,---,DRG,20.3041027897
RCK,DRG,---,20.2702788971
ICE,DRG,---,20.1075321419
NRM,---,BUG,19.7989905294
BUG,GHT,---,19.7520906349
NRM,BUG,---,19.6946504121
BUG,---,---,19.5512028135
DRG,DRK,GHT,19.3282845906
NRM,DRG,GHT,19.3116694021
DRG,---,GHT,19.3116694021
DRG,FRY,NRM,18.3243716289
FRY,---,NRM,18.2858734084
NRM,BUG,GHT,17.6771038740
BUG,DRK,GHT,17.6634877222
BUG,---,GHT,17.6513991807
FLY,---,NRM,16.5166923497
PSY,---,NRM,15.3542354671
PSN,STL,DRG,14.7184777676
NRM,DRK,GHT,14.4894645386
DRK,---,GHT,14.4758483868
NRM,---,GHT,14.4728493502
GHT,---,---,13.6038751765
DRG,---,NRM,12.2719125249
NRM,PSN,DRG,12.0552498035
PSN,---,DRG,12.0552498035
NRM,DRG,---,11.5664418347
NRM,STL,DRG,11.5593848823
STL,---,DRG,11.5593848823
NRM,---,DRG,8.8961569182
DRG,---,---,8.8961569182
NRM,---,---,7.0279441059
